"","AREAYEAR","industry_pool","AREA","YEAR","employment","occ_code","ayo","inc","tot_pop","college_pct","over25_pct","median_home_value","tot_emp"
"8082","311402017","consumer_services","31140",2017,244491,12,"31140201712",57279,1293722,0.287576577780123,0.688525819302756,168600,638559
"8083","311402017","goods_producing","31140",2017,70053,13,"31140201713",57279,1293722,0.287576577780123,0.688525819302756,168600,638559
"8084","311402017","logistics_util","31140",2017,305691,14,"31140201714",57279,1293722,0.287576577780123,0.688525819302756,168600,638559
"8085","311402017","public_nonprofit","31140",2017,28212,15,"31140201715",57279,1293722,0.287576577780123,0.688525819302756,168600,638559
"8086","311402018","business_services","31140",2018,124680,11,"31140201811",57405,1296815,0.302061163199938,0.694551651546288,178500,641740
"8087","311402018","consumer_services","31140",2018,250853,12,"31140201812",57405,1296815,0.302061163199938,0.694551651546288,178500,641740
"8088","311402018","goods_producing","31140",2018,77201,13,"31140201813",57405,1296815,0.302061163199938,0.694551651546288,178500,641740
"8089","311402018","logistics_util","31140",2018,304145,14,"31140201814",57405,1296815,0.302061163199938,0.694551651546288,178500,641740
"8090","311402018","public_nonprofit","31140",2018,27746,15,"31140201815",57405,1296815,0.302061163199938,0.694551651546288,178500,641740
"8091","311402019","business_services","31140",2019,124960,11,"31140201911",61172,1266389,0.3072157015414,0.693694433542932,186800,628113
"8092","311402019","consumer_services","31140",2019,244070,12,"31140201912",61172,1266389,0.3072157015414,0.693694433542932,186800,628113
"8093","311402019","goods_producing","31140",2019,74446,13,"31140201913",61172,1266389,0.3072157015414,0.693694433542932,186800,628113
"8094","311402019","logistics_util","31140",2019,313662,14,"31140201914",61172,1266389,0.3072157015414,0.693694433542932,186800,628113
"8095","311402019","public_nonprofit","31140",2019,29042,15,"31140201915",61172,1266389,0.3072157015414,0.693694433542932,186800,628113
"8096","311802010","business_services","31180",2010,12824,11,"31180201011",42126,288462,0.280328090389372,0.59001532264215,107900,136655
"8097","311802010","consumer_services","31180",2010,57313,12,"31180201012",42126,288462,0.280328090389372,0.59001532264215,107900,136655
"8098","311802010","goods_producing","31180",2010,18438,13,"31180201013",42126,288462,0.280328090389372,0.59001532264215,107900,136655
"8099","311802010","logistics_util","31180",2010,64415,14,"31180201014",42126,288462,0.280328090389372,0.59001532264215,107900,136655
"8100","311802010","public_nonprofit","31180",2010,5916,15,"31180201015",42126,288462,0.280328090389372,0.59001532264215,107900,136655
"8101","311802011","business_services","31180",2011,16934,11,"31180201111",43324,290842,0.272980089346469,0.581088701081687,108500,144363
"8102","311802011","consumer_services","31180",2011,66702,12,"31180201112",43324,290842,0.272980089346469,0.581088701081687,108500,144363
"8103","311802011","goods_producing","31180",2011,16445,13,"31180201113",43324,290842,0.272980089346469,0.581088701081687,108500,144363
"8104","311802011","logistics_util","31180",2011,60304,14,"31180201114",43324,290842,0.272980089346469,0.581088701081687,108500,144363
"8105","311802011","public_nonprofit","31180",2011,7054,15,"31180201115",43324,290842,0.272980089346469,0.581088701081687,108500,144363
"8106","311802012","business_services","31180",2012,16064,11,"31180201211",41667,291548,0.273331425668218,0.587344108002799,108000,139645
"8107","311802012","consumer_services","31180",2012,61212,12,"31180201212",41667,291548,0.273331425668218,0.587344108002799,108000,139645
"8108","311802012","goods_producing","31180",2012,16786,13,"31180201213",41667,291548,0.273331425668218,0.587344108002799,108000,139645
"8109","311802012","logistics_util","31180",2012,61276,14,"31180201214",41667,291548,0.273331425668218,0.587344108002799,108000,139645
"8110","311802012","public_nonprofit","31180",2012,6608,15,"31180201215",41667,291548,0.273331425668218,0.587344108002799,108000,139645
"8111","311802013","business_services","31180",2013,17188,11,"31180201311",47172,304830,0.269328935485138,0.584814486763114,104800,145630
"8112","311802013","consumer_services","31180",2013,64072,12,"31180201312",47172,304830,0.269328935485138,0.584814486763114,104800,145630
"8113","311802013","goods_producing","31180",2013,20626,13,"31180201313",47172,304830,0.269328935485138,0.584814486763114,104800,145630
"8114","311802013","logistics_util","31180",2013,66789,14,"31180201314",47172,304830,0.269328935485138,0.584814486763114,104800,145630
"8115","311802013","public_nonprofit","31180",2013,5926,15,"31180201315",47172,304830,0.269328935485138,0.584814486763114,104800,145630
"8116","311802014","business_services","31180",2014,18664,11,"31180201411",45825,305262,0.269969852612774,0.586774639490012,111200,150281
"8117","311802014","consumer_services","31180",2014,67531,12,"31180201412",45825,305262,0.269969852612774,0.586774639490012,111200,150281
"8118","311802014","goods_producing","31180",2014,20832,13,"31180201413",45825,305262,0.269969852612774,0.586774639490012,111200,150281
"8119","311802014","logistics_util","31180",2014,67474,14,"31180201414",45825,305262,0.269969852612774,0.586774639490012,111200,150281
"8120","311802014","public_nonprofit","31180",2014,7321,15,"31180201415",45825,305262,0.269969852612774,0.586774639490012,111200,150281
"8121","311802015","business_services","31180",2015,19314,11,"31180201511",47291,312433,0.257900809904791,0.585280684178688,120700,147968
"8122","311802015","consumer_services","31180",2015,63832,12,"31180201512",47291,312433,0.257900809904791,0.585280684178688,120700,147968
"8123","311802015","goods_producing","31180",2015,19057,13,"31180201513",47291,312433,0.257900809904791,0.585280684178688,120700,147968
"8124","311802015","logistics_util","31180",2015,66220,14,"31180201514",47291,312433,0.257900809904791,0.585280684178688,120700,147968
"8125","311802015","public_nonprofit","31180",2015,7223,15,"31180201515",47291,312433,0.257900809904791,0.585280684178688,120700,147968
"8126","311802016","business_services","31180",2016,19596,11,"31180201611",48671,313910,0.301527375348722,0.591500748622217,131300,148216
"8127","311802016","consumer_services","31180",2016,61601,12,"31180201612",48671,313910,0.301527375348722,0.591500748622217,131300,148216
"8128","311802016","goods_producing","31180",2016,19399,13,"31180201613",48671,313910,0.301527375348722,0.591500748622217,131300,148216
"8129","311802016","logistics_util","31180",2016,71557,14,"31180201614",48671,313910,0.301527375348722,0.591500748622217,131300,148216
"8130","311802016","public_nonprofit","31180",2016,6135,15,"31180201615",48671,313910,0.301527375348722,0.591500748622217,131300,148216
"8131","311802017","business_services","31180",2017,19918,11,"31180201711",47276,318011,0.295212257639788,0.592293977252359,135100,155813
"8132","311802017","consumer_services","31180",2017,71187,12,"31180201712",47276,318011,0.295212257639788,0.592293977252359,135100,155813
"8133","311802017","goods_producing","31180",2017,19536,13,"31180201713",47276,318011,0.295212257639788,0.592293977252359,135100,155813
"8134","311802017","logistics_util","31180",2017,69750,14,"31180201714",47276,318011,0.295212257639788,0.592293977252359,135100,155813
"8135","311802017","public_nonprofit","31180",2017,8000,15,"31180201715",47276,318011,0.295212257639788,0.592293977252359,135100,155813
"8136","311802018","business_services","31180",2018,19092,11,"31180201811",49974,319995,0.291718652116005,0.593624900389069,146300,156804
"8137","311802018","consumer_services","31180",2018,74007,12,"31180201812",49974,319995,0.291718652116005,0.593624900389069,146300,156804
"8138","311802018","goods_producing","31180",2018,21548,13,"31180201813",49974,319995,0.291718652116005,0.593624900389069,146300,156804
"8139","311802018","logistics_util","31180",2018,69934,14,"31180201814",49974,319995,0.291718652116005,0.593624900389069,146300,156804
"8140","311802018","public_nonprofit","31180",2018,8012,15,"31180201815",49974,319995,0.291718652116005,0.593624900389069,146300,156804
"8141","311802019","business_services","31180",2019,16466,11,"31180201911",54598,321982,0.314090055022697,0.60001180190197,149900,161320
"8142","311802019","consumer_services","31180",2019,76244,12,"31180201912",54598,321982,0.314090055022697,0.60001180190197,149900,161320
"8143","311802019","goods_producing","31180",2019,23263,13,"31180201913",54598,321982,0.314090055022697,0.60001180190197,149900,161320
"8144","311802019","logistics_util","31180",2019,74619,14,"31180201914",54598,321982,0.314090055022697,0.60001180190197,149900,161320
"8145","311802019","public_nonprofit","31180",2019,8878,15,"31180201915",54598,321982,0.314090055022697,0.60001180190197,149900,161320
"8146","313402010","business_services","31340",2010,11454,11,"31340201011",41248,251016,0.213213866821441,0.658930108040922,157700,111799
"8147","313402010","consumer_services","31340",2010,43553,12,"31340201012",41248,251016,0.213213866821441,0.658930108040922,157700,111799
"8148","313402010","goods_producing","31340",2010,11958,13,"31340201013",41248,251016,0.213213866821441,0.658930108040922,157700,111799
"8149","313402010","logistics_util","31340",2010,55832,14,"31340201014",41248,251016,0.213213866821441,0.658930108040922,157700,111799
"8150","313402010","public_nonprofit","31340",2010,3838,15,"31340201015",41248,251016,0.213213866821441,0.658930108040922,157700,111799
"8151","313402011","business_services","31340",2011,18586,11,"31340201111",46734,253713,0.237876169477385,0.661416640061802,165600,114349
"8152","313402011","consumer_services","31340",2011,44541,12,"31340201112",46734,253713,0.237876169477385,0.661416640061802,165600,114349
"8153","313402011","goods_producing","31340",2011,13202,13,"31340201113",46734,253713,0.237876169477385,0.661416640061802,165600,114349
"8154","313402011","logistics_util","31340",2011,52707,14,"31340201114",46734,253713,0.237876169477385,0.661416640061802,165600,114349
"8155","313402011","public_nonprofit","31340",2011,4610,15,"31340201115",46734,253713,0.237876169477385,0.661416640061802,165600,114349
"8156","313402012","business_services","31340",2012,15120,11,"31340201211",43082,256934,0.235452361513295,0.662625421314423,159600,114893
"8157","313402012","consumer_services","31340",2012,44405,12,"31340201212",43082,256934,0.235452361513295,0.662625421314423,159600,114893
"8158","313402012","goods_producing","31340",2012,13672,13,"31340201213",43082,256934,0.235452361513295,0.662625421314423,159600,114893
"8159","313402012","logistics_util","31340",2012,56045,14,"31340201214",43082,256934,0.235452361513295,0.662625421314423,159600,114893
"8160","313402012","public_nonprofit","31340",2012,5609,15,"31340201215",43082,256934,0.235452361513295,0.662625421314423,159600,114893
"8161","313402013","business_services","31340",2013,12464,11,"31340201311",47821,260792,0.246184886494177,0.657570017485199,164400,116703
"8162","313402013","consumer_services","31340",2013,45201,12,"31340201312",47821,260792,0.246184886494177,0.657570017485199,164400,116703
"8163","313402013","goods_producing","31340",2013,12588,13,"31340201313",47821,260792,0.246184886494177,0.657570017485199,164400,116703
"8164","313402013","logistics_util","31340",2013,59715,14,"31340201314",47821,260792,0.246184886494177,0.657570017485199,164400,116703
"8165","313402013","public_nonprofit","31340",2013,4624,15,"31340201315",47821,260792,0.246184886494177,0.657570017485199,164400,116703
"8166","313402014","business_services","31340",2014,13930,11,"31340201411",47567,257570,0.271558152183448,0.663862251038553,164400,120104
"8167","313402014","consumer_services","31340",2014,45894,12,"31340201412",47567,257570,0.271558152183448,0.663862251038553,164400,120104
"8168","313402014","goods_producing","31340",2014,15303,13,"31340201413",47567,257570,0.271558152183448,0.663862251038553,164400,120104
"8169","313402014","logistics_util","31340",2014,58656,14,"31340201414",47567,257570,0.271558152183448,0.663862251038553,164400,120104
"8170","313402014","public_nonprofit","31340",2014,4199,15,"31340201415",47567,257570,0.271558152183448,0.663862251038553,164400,120104
"8171","313402015","business_services","31340",2015,11022,11,"31340201511",48090,260504,0.259728615321356,0.672166262322268,162900,120389
"8172","313402015","consumer_services","31340",2015,51504,12,"31340201512",48090,260504,0.259728615321356,0.672166262322268,162900,120389
"8173","313402015","goods_producing","31340",2015,13287,13,"31340201513",48090,260504,0.259728615321356,0.672166262322268,162900,120389
"8174","313402015","logistics_util","31340",2015,58717,14,"31340201514",48090,260504,0.259728615321356,0.672166262322268,162900,120389
"8175","313402015","public_nonprofit","31340",2015,5442,15,"31340201515",48090,260504,0.259728615321356,0.672166262322268,162900,120389
"8176","313402016","business_services","31340",2016,13294,11,"31340201611",48530,261167,0.265931024900277,0.66137375702137,167100,122283
"8177","313402016","consumer_services","31340",2016,48126,12,"31340201612",48530,261167,0.265931024900277,0.66137375702137,167100,122283
"8178","313402016","goods_producing","31340",2016,13041,13,"31340201613",48530,261167,0.265931024900277,0.66137375702137,167100,122283
"8179","313402016","logistics_util","31340",2016,62332,14,"31340201614",48530,261167,0.265931024900277,0.66137375702137,167100,122283
"8180","313402016","public_nonprofit","31340",2016,4219,15,"31340201615",48530,261167,0.265931024900277,0.66137375702137,167100,122283
"8181","313402017","business_services","31340",2017,11572,11,"31340201711",52976,260116,0.259082430651813,0.673972381552846,171500,121463
"8182","313402017","consumer_services","31340",2017,51905,12,"31340201712",52976,260116,0.259082430651813,0.673972381552846,171500,121463
"8183","313402017","goods_producing","31340",2017,12321,13,"31340201713",52976,260116,0.259082430651813,0.673972381552846,171500,121463
"8184","313402017","logistics_util","31340",2017,63594,14,"31340201714",52976,260116,0.259082430651813,0.673972381552846,171500,121463
"8185","313402017","public_nonprofit","31340",2017,5663,15,"31340201715",52976,260116,0.259082430651813,0.673972381552846,171500,121463
"8186","313402018","business_services","31340",2018,18062,11,"31340201811",51143,265405,0.277498745765196,0.668408658465364,172200,121971
"8187","313402018","consumer_services","31340",2018,43844,12,"31340201812",51143,265405,0.277498745765196,0.668408658465364,172200,121971
"8188","313402018","goods_producing","31340",2018,13600,13,"31340201813",51143,265405,0.277498745765196,0.668408658465364,172200,121971
"8189","313402018","logistics_util","31340",2018,66822,14,"31340201814",51143,265405,0.277498745765196,0.668408658465364,172200,121971
"8190","313402018","public_nonprofit","31340",2018,5924,15,"31340201815",51143,265405,0.277498745765196,0.668408658465364,172200,121971
"8191","313402019","business_services","31340",2019,15452,11,"31340201911",57736,266186,0.293213197059351,0.670448483391313,174000,124203
"8192","313402019","consumer_services","31340",2019,49372,12,"31340201912",57736,266186,0.293213197059351,0.670448483391313,174000,124203
"8193","313402019","goods_producing","31340",2019,18161,13,"31340201913",57736,266186,0.293213197059351,0.670448483391313,174000,124203
"8194","313402019","logistics_util","31340",2019,61400,14,"31340201914",57736,266186,0.293213197059351,0.670448483391313,174000,124203
"8195","313402019","public_nonprofit","31340",2019,3669,15,"31340201915",57736,266186,0.293213197059351,0.670448483391313,174000,124203
"8196","314202010","business_services","31420",2010,12602,11,"31420201011",37507,227880,0.202840001610587,0.653914340881166,130200,87055
"8197","314202010","consumer_services","31420",2010,39276,12,"31420201012",37507,227880,0.202840001610587,0.653914340881166,130200,87055
"8198","314202010","goods_producing","31420",2010,11006,13,"31420201013",37507,227880,0.202840001610587,0.653914340881166,130200,87055
"8199","314202010","logistics_util","31420",2010,42087,14,"31420201014",37507,227880,0.202840001610587,0.653914340881166,130200,87055
"8200","314202010","public_nonprofit","31420",2010,5221,15,"31420201015",37507,227880,0.202840001610587,0.653914340881166,130200,87055
"8201","314202011","business_services","31420",2011,13096,11,"31420201111",36888,227488,0.190852723514901,0.659331481220988,122800,88841
"8202","314202011","consumer_services","31420",2011,39687,12,"31420201112",36888,227488,0.190852723514901,0.659331481220988,122800,88841
"8203","314202011","goods_producing","31420",2011,11285,13,"31420201113",36888,227488,0.190852723514901,0.659331481220988,122800,88841
"8204","314202011","logistics_util","31420",2011,37994,14,"31420201114",36888,227488,0.190852723514901,0.659331481220988,122800,88841
"8205","314202011","public_nonprofit","31420",2011,3460,15,"31420201115",36888,227488,0.190852723514901,0.659331481220988,122800,88841
"8206","314202012","business_services","31420",2012,11692,11,"31420201211",39525,232398,0.207002448958211,0.657139906539643,121100,95381
"8207","314202012","consumer_services","31420",2012,42807,12,"31420201212",39525,232398,0.207002448958211,0.657139906539643,121100,95381
"8208","314202012","goods_producing","31420",2012,10482,13,"31420201213",39525,232398,0.207002448958211,0.657139906539643,121100,95381
"8209","314202012","logistics_util","31420",2012,40268,14,"31420201214",39525,232398,0.207002448958211,0.657139906539643,121100,95381
"8210","314202012","public_nonprofit","31420",2012,5411,15,"31420201215",39525,232398,0.207002448958211,0.657139906539643,121100,95381
"8211","314202013","business_services","31420",2013,11690,11,"31420201311",39484,230300,0.203571974150012,0.653760312635693,118700,85617
"8212","314202013","consumer_services","31420",2013,38984,12,"31420201312",39484,230300,0.203571974150012,0.653760312635693,118700,85617
"8213","314202013","goods_producing","31420",2013,9163,13,"31420201313",39484,230300,0.203571974150012,0.653760312635693,118700,85617
"8214","314202013","logistics_util","31420",2013,37256,14,"31420201314",39484,230300,0.203571974150012,0.653760312635693,118700,85617
"8215","314202013","public_nonprofit","31420",2013,4227,15,"31420201315",39484,230300,0.203571974150012,0.653760312635693,118700,85617
"8216","314202014","business_services","31420",2014,13904,11,"31420201411",38146,233212,0.231835289197878,0.656244104076977,109600,90793
"8217","314202014","consumer_services","31420",2014,42297,12,"31420201412",38146,233212,0.231835289197878,0.656244104076977,109600,90793
"8218","314202014","goods_producing","31420",2014,10525,13,"31420201413",38146,233212,0.231835289197878,0.656244104076977,109600,90793
"8219","314202014","logistics_util","31420",2014,39733,14,"31420201414",38146,233212,0.231835289197878,0.656244104076977,109600,90793
"8220","314202014","public_nonprofit","31420",2014,3771,15,"31420201415",38146,233212,0.231835289197878,0.656244104076977,109600,90793
"8221","314202015","business_services","31420",2015,13072,11,"31420201511",40067,231448,0.235907936445433,0.658346583249801,112500,91634
"8222","314202015","consumer_services","31420",2015,38065,12,"31420201512",40067,231448,0.235907936445433,0.658346583249801,112500,91634
"8223","314202015","goods_producing","31420",2015,8309,13,"31420201513",40067,231448,0.235907936445433,0.658346583249801,112500,91634
"8224","314202015","logistics_util","31420",2015,47718,14,"31420201514",40067,231448,0.235907936445433,0.658346583249801,112500,91634
"8225","314202015","public_nonprofit","31420",2015,4090,15,"31420201515",40067,231448,0.235907936445433,0.658346583249801,112500,91634
"8226","314202016","business_services","31420",2016,12406,11,"31420201611",39973,226998,0.243153130138018,0.672521343800386,122000,93462
"8227","314202016","consumer_services","31420",2016,44565,12,"31420201612",39973,226998,0.243153130138018,0.672521343800386,122000,93462
"8228","314202016","goods_producing","31420",2016,10759,13,"31420201613",39973,226998,0.243153130138018,0.672521343800386,122000,93462
"8229","314202016","logistics_util","31420",2016,40398,14,"31420201614",39973,226998,0.243153130138018,0.672521343800386,122000,93462
"8230","314202016","public_nonprofit","31420",2016,4031,15,"31420201615",39973,226998,0.243153130138018,0.672521343800386,122000,93462
"8231","314202017","business_services","31420",2017,10560,11,"31420201711",41303,229258,0.222951440587206,0.667946156731717,118600,94032
"8232","314202017","consumer_services","31420",2017,46173,12,"31420201712",41303,229258,0.222951440587206,0.667946156731717,118600,94032
"8233","314202017","goods_producing","31420",2017,8619,13,"31420201713",41303,229258,0.222951440587206,0.667946156731717,118600,94032
"8234","314202017","logistics_util","31420",2017,39111,14,"31420201714",41303,229258,0.222951440587206,0.667946156731717,118600,94032
"8235","314202017","public_nonprofit","31420",2017,5209,15,"31420201715",41303,229258,0.222951440587206,0.667946156731717,118600,94032
"8236","314202018","business_services","31420",2018,16594,11,"31420201811",42615,226680,0.228659343568025,0.666666666666667,126900,93292
"8237","314202018","consumer_services","31420",2018,40620,12,"31420201812",42615,226680,0.228659343568025,0.666666666666667,126900,93292
"8238","314202018","goods_producing","31420",2018,10996,13,"31420201813",42615,226680,0.228659343568025,0.666666666666667,126900,93292
"8239","314202018","logistics_util","31420",2018,41405,14,"31420201814",42615,226680,0.228659343568025,0.666666666666667,126900,93292
"8240","314202018","public_nonprofit","31420",2018,3720,15,"31420201815",42615,226680,0.228659343568025,0.666666666666667,126900,93292
"8241","314202019","business_services","31420",2019,13768,11,"31420201911",48435,231130,0.24075691411936,0.668779474754467,125200,100079
"8242","314202019","consumer_services","31420",2019,39668,12,"31420201912",48435,231130,0.24075691411936,0.668779474754467,125200,100079
"8243","314202019","goods_producing","31420",2019,11651,13,"31420201913",48435,231130,0.24075691411936,0.668779474754467,125200,100079
"8244","314202019","logistics_util","31420",2019,46453,14,"31420201914",48435,231130,0.24075691411936,0.668779474754467,125200,100079
"8245","314202019","public_nonprofit","31420",2019,4499,15,"31420201915",48435,231130,0.24075691411936,0.668779474754467,125200,100079
"8246","315402010","business_services","31540",2010,33066,11,"31540201011",57594,569923,0.433008328363296,0.659008322176855,224000,312928
"8247","315402010","consumer_services","31540",2010,146822,12,"31540201012",57594,569923,0.433008328363296,0.659008322176855,224000,312928
"8248","315402010","goods_producing","31540",2010,44370,13,"31540201013",57594,569923,0.433008328363296,0.659008322176855,224000,312928
"8249","315402010","logistics_util","31540",2010,147389,14,"31540201014",57594,569923,0.433008328363296,0.659008322176855,224000,312928
"8250","315402010","public_nonprofit","31540",2010,13732,15,"31540201015",57594,569923,0.433008328363296,0.659008322176855,224000,312928
"8251","315402011","business_services","31540",2011,29790,11,"31540201111",59674,576467,0.424844072918569,0.655546631463726,218300,318786
"8252","315402011","consumer_services","31540",2011,148578,12,"31540201112",59674,576467,0.424844072918569,0.655546631463726,218300,318786
"8253","315402011","goods_producing","31540",2011,47572,13,"31540201113",59674,576467,0.424844072918569,0.655546631463726,218300,318786
"8254","315402011","logistics_util","31540",2011,145321,14,"31540201114",59674,576467,0.424844072918569,0.655546631463726,218300,318786
"8255","315402011","public_nonprofit","31540",2011,17904,15,"31540201115",59674,576467,0.424844072918569,0.655546631463726,218300,318786
"8256","315402012","business_services","31540",2012,26638,11,"31540201211",58894,583869,0.425900111931017,0.661024990194718,217600,323378
"8257","315402012","consumer_services","31540",2012,147997,12,"31540201212",58894,583869,0.425900111931017,0.661024990194718,217600,323378
"8258","315402012","goods_producing","31540",2012,47279,13,"31540201213",58894,583869,0.425900111931017,0.661024990194718,217600,323378
"8259","315402012","logistics_util","31540",2012,159580,14,"31540201214",58894,583869,0.425900111931017,0.661024990194718,217600,323378
"8260","315402012","public_nonprofit","31540",2012,17668,15,"31540201215",58894,583869,0.425900111931017,0.661024990194718,217600,323378
"8261","315402013","business_services","31540",2013,31064,11,"31540201311",59466,627431,0.424114203602978,0.661057550551375,217100,348366
"8262","315402013","consumer_services","31540",2013,153716,12,"31540201312",59466,627431,0.424114203602978,0.661057550551375,217100,348366
"8263","315402013","goods_producing","31540",2013,47521,13,"31540201313",59466,627431,0.424114203602978,0.661057550551375,217100,348366
"8264","315402013","logistics_util","31540",2013,169162,14,"31540201314",59466,627431,0.424114203602978,0.661057550551375,217100,348366
"8265","315402013","public_nonprofit","31540",2013,19503,15,"31540201315",59466,627431,0.424114203602978,0.661057550551375,217100,348366
"8266","315402014","business_services","31540",2014,32548,11,"31540201411",60903,633787,0.447395203943244,0.66197792002676,221100,351765
"8267","315402014","consumer_services","31540",2014,157830,12,"31540201412",60903,633787,0.447395203943244,0.66197792002676,221100,351765
"8268","315402014","goods_producing","31540",2014,49483,13,"31540201413",60903,633787,0.447395203943244,0.66197792002676,221100,351765
"8269","315402014","logistics_util","31540",2014,171963,14,"31540201414",60903,633787,0.447395203943244,0.66197792002676,221100,351765
"8270","315402014","public_nonprofit","31540",2014,21158,15,"31540201415",60903,633787,0.447395203943244,0.66197792002676,221100,351765
"8271","315402015","business_services","31540",2015,36932,11,"31540201511",64174,641385,0.43534828239776,0.661374993178824,228500,362860
"8272","315402015","consumer_services","31540",2015,161211,12,"31540201512",64174,641385,0.43534828239776,0.661374993178824,228500,362860
"8273","315402015","goods_producing","31540",2015,54457,13,"31540201513",64174,641385,0.43534828239776,0.661374993178824,228500,362860
"8274","315402015","logistics_util","31540",2015,171019,14,"31540201514",64174,641385,0.43534828239776,0.661374993178824,228500,362860
"8275","315402015","public_nonprofit","31540",2015,19687,15,"31540201515",64174,641385,0.43534828239776,0.661374993178824,228500,362860
"8276","315402016","business_services","31540",2016,36638,11,"31540201611",68497,648929,0.465922682067582,0.662257350187771,240200,369070
"8277","315402016","consumer_services","31540",2016,163502,12,"31540201612",68497,648929,0.465922682067582,0.662257350187771,240200,369070
"8278","315402016","goods_producing","31540",2016,58485,13,"31540201613",68497,648929,0.465922682067582,0.662257350187771,240200,369070
"8279","315402016","logistics_util","31540",2016,178695,14,"31540201614",68497,648929,0.465922682067582,0.662257350187771,240200,369070
"8280","315402016","public_nonprofit","31540",2016,19610,15,"31540201615",68497,648929,0.465922682067582,0.662257350187771,240200,369070
"8281","315402017","business_services","31540",2017,37316,11,"31540201711",71301,654230,0.459233133215689,0.663494489705455,247000,368220
"8282","315402017","consumer_services","31540",2017,159832,12,"31540201712",71301,654230,0.459233133215689,0.663494489705455,247000,368220
"8283","315402017","goods_producing","31540",2017,59730,13,"31540201713",71301,654230,0.459233133215689,0.663494489705455,247000,368220
"8284","315402017","logistics_util","31540",2017,180799,14,"31540201714",71301,654230,0.459233133215689,0.663494489705455,247000,368220
"8285","315402017","public_nonprofit","31540",2017,20373,15,"31540201715",71301,654230,0.459233133215689,0.663494489705455,247000,368220
"8286","315402018","business_services","31540",2018,38016,11,"31540201811",70463,660422,0.457484735390878,0.67105880785316,258700,375788
"8287","315402018","consumer_services","31540",2018,164833,12,"31540201812",70463,660422,0.457484735390878,0.67105880785316,258700,375788
"8288","315402018","goods_producing","31540",2018,61507,13,"31540201813",70463,660422,0.457484735390878,0.67105880785316,258700,375788
"8289","315402018","logistics_util","31540",2018,183784,14,"31540201814",70463,660422,0.457484735390878,0.67105880785316,258700,375788
"8290","315402018","public_nonprofit","31540",2018,20523,15,"31540201815",70463,660422,0.457484735390878,0.67105880785316,258700,375788
"8291","315402019","business_services","31540",2019,39704,11,"31540201911",75545,664865,0.486137146296069,0.674791123009934,276600,377913
"8292","315402019","consumer_services","31540",2019,166624,12,"31540201912",75545,664865,0.486137146296069,0.674791123009934,276600,377913
"8293","315402019","goods_producing","31540",2019,61348,13,"31540201913",75545,664865,0.486137146296069,0.674791123009934,276600,377913
"8294","315402019","logistics_util","31540",2019,184936,14,"31540201914",75545,664865,0.486137146296069,0.674791123009934,276600,377913
"8295","315402019","public_nonprofit","31540",2019,22781,15,"31540201915",75545,664865,0.486137146296069,0.674791123009934,276600,377913
"8296","317002010","business_services","31700",2010,22874,11,"31700201011",68312,401057,0.351271135077157,0.678798774239073,257100,210628
"8297","317002010","consumer_services","31700",2010,84131,12,"31700201012",68312,401057,0.351271135077157,0.678798774239073,257100,210628
"8298","317002010","goods_producing","31700",2010,31028,13,"31700201013",68312,401057,0.351271135077157,0.678798774239073,257100,210628
"8299","317002010","logistics_util","31700",2010,108170,14,"31700201014",68312,401057,0.351271135077157,0.678798774239073,257100,210628
"8300","317002010","public_nonprofit","31700",2010,8813,15,"31700201015",68312,401057,0.351271135077157,0.678798774239073,257100,210628
"8301","317002011","business_services","31700",2011,23740,11,"31700201111",66609,401696,0.345359190322945,0.683056341113678,250600,210601
"8302","317002011","consumer_services","31700",2011,79286,12,"31700201112",66609,401696,0.345359190322945,0.683056341113678,250600,210601
"8303","317002011","goods_producing","31700",2011,30328,13,"31700201113",66609,401696,0.345359190322945,0.683056341113678,250600,210601
"8304","317002011","logistics_util","31700",2011,106160,14,"31700201114",66609,401696,0.345359190322945,0.683056341113678,250600,210601
"8305","317002011","public_nonprofit","31700",2011,9617,15,"31700201115",66609,401696,0.345359190322945,0.683056341113678,250600,210601
"8306","317002012","business_services","31700",2012,24962,11,"31700201211",69089,402922,0.373079863264629,0.68828209926487,242300,214767
"8307","317002012","consumer_services","31700",2012,84032,12,"31700201212",69089,402922,0.373079863264629,0.68828209926487,242300,214767
"8308","317002012","goods_producing","31700",2012,33028,13,"31700201213",69089,402922,0.373079863264629,0.68828209926487,242300,214767
"8309","317002012","logistics_util","31700",2012,104796,14,"31700201214",69089,402922,0.373079863264629,0.68828209926487,242300,214767
"8310","317002012","public_nonprofit","31700",2012,10049,15,"31700201215",69089,402922,0.373079863264629,0.68828209926487,242300,214767
"8311","317002013","business_services","31700",2013,24522,11,"31700201311",67574,403985,0.34519953367411,0.690062749854574,240800,208924
"8312","317002013","consumer_services","31700",2013,75123,12,"31700201312",67574,403985,0.34519953367411,0.690062749854574,240800,208924
"8313","317002013","goods_producing","31700",2013,30592,13,"31700201313",67574,403985,0.34519953367411,0.690062749854574,240800,208924
"8314","317002013","logistics_util","31700",2013,105990,14,"31700201314",67574,403985,0.34519953367411,0.690062749854574,240800,208924
"8315","317002013","public_nonprofit","31700",2013,10571,15,"31700201315",67574,403985,0.34519953367411,0.690062749854574,240800,208924
"8316","317002014","business_services","31700",2014,27164,11,"31700201411",71422,405184,0.35121332760378,0.694945999842047,244700,219266
